sellingPrice,url,model,seller,HDMI_Location,HDMI,regularPrice,source,brand,category,categories
"₹6,499",https://www.flipkart.com/svl-55cm-22-inch-full-hd-led-tv/p/itmevyptmbkzsj4f?pid=TVSEVYPTUDQF85QK&srno=b_6_220&otracker=browse&lid=LSTTVSEVYPTUDQF85QKO2SHGZ&fm=organic&iid=54c0ea48-b20e-4ec4-808a-c001dbc22222.TVSEVYPTUDQF85QK.SEARCH,22FHDLCX,OmniTechRetail (4.1),1 Bottom,1,"₹9,990",flipkart,SVL,tv,"[""1 TV Unit"",""Remote Control"",""2 AAA Batteries"",""Power Cord"",""Cable Tie"",""User Manual"",""Vesa Wall Mounting Brackets""]"
"₹87,900",https://www.flipkart.com/sony-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmehwg5jkcnx8sz?pid=TVSEHWG5HM9SZB8G&srno=b_6_221&otracker=browse&lid=LSTTVSEHWG5HM9SZB8GHT7KPC&fm=organic&iid=e97ffe82-e3b8-469c-83d5-e8b83020cecd.TVSEHWG5HM9SZB8G.SEARCH,KD-43X8300D,OmniTechRetail (4.1),"3 Side, 1 Rear",4,,flipkart,Sony,tv,"[""1 TV Unit"",""AC Power Cord"",""Analogue Extension Cable"",""Batteries"",""IR Blaster"",""Operating Instructions"",""Quick Setup Guide"",""Table Top Stand"",""Voice Remote Control""]"
"₹19,990",https://www.flipkart.com/sansui-tv/p/itmdufpduzfuufgw?pid=TVSDUFPDUZFUUFGW&srno=b_6_222&otracker=browse&lid=LSTTVSDUFPDUZFUUFGWF1BZ3Z&fm=organic&iid=70faeb27-9477-491f-9814-eda39d95b6e8.TVSDUFPDUZFUUFGW.SEARCH,SKE28HH,OmniTechRetail (4.1),null,null,,flipkart,Sansui,tv,null
"₹14,499",https://www.flipkart.com/daiwa-80cm-32-inch-hd-ready-led-smart-tv/p/itmfyzujqrt6ujam?pid=TVSFYZUJR5HNNRCR&srno=b_6_223&otracker=browse&lid=LSTTVSFYZUJR5HNNRCRALXKVN&fm=organic&iid=16dc4bd0-c614-4431-ba56-72ea65bb3a19.TVSFYZUJR5HNNRCR.SEARCH,D32C5SCR,DAIWA (4.2),2 Bottom,2,"₹21,990",flipkart,Daiwa,tv,"[""1 TV Unit"",""Remote Control"",""L/R Table Stand"",""Web Flirt Remote"",""2 AAA Batteries"",""User Manual"",""Wall Mount (Optional)""]"
"₹23,999",https://www.flipkart.com/tcl-107-9cm-43-inch-full-hd-led-tv/p/itmexrf7thcsbspb?pid=TVSEXRF7F8YZH8QZ&srno=b_6_224&otracker=browse&lid=LSTTVSEXRF7F8YZH8QZUNGFQU&fm=organic&iid=d74723aa-170a-49ae-b468-fb39b5b44d25.TVSEXRF7F8YZH8QZ.SEARCH,L43D2900,OmniTechRetail (4.1),2 Side,2,"₹37,990",flipkart,TCL,tv,"[""1 TV"",""Remote"",""Batteries""]"
"₹39,499",https://www.flipkart.com/panasonic-100cm-40-inch-full-hd-led-tv/p/itmekrd8xnt3nfwf?pid=TVSEKRD8ENYZRZXH&srno=b_7_241&otracker=browse&lid=LSTTVSEKRD8ENYZRZXH1JGEE8&fm=organic&iid=e0a9e52e-cc7a-4273-8bc8-60937d56f599.TVSEKRD8ENYZRZXH.SEARCH,TH-40D400D,OmniTechRetail (4.1),Rear,2,"₹39,900",flipkart,Panasonic,tv,"[""Wall Mount - Shipped with TV unit"",""Remote""]"
"₹17,990",https://www.flipkart.com/mitashi-69-85cm-27-5-inch-hd-ready-led-tv/p/itmdxdaggvrcanxg?pid=TVSDXDADTQSWWCRF&srno=b_7_242&otracker=browse&lid=LSTTVSDXDADTQSWWCRFYMJRC3&fm=organic&iid=7ebdad47-2882-4b2c-91a2-bde5561b5168.TVSDXDADTQSWWCRF.SEARCH,MiDE028v11,OmniTechRetail (4.1),null,3,,flipkart,Mitashi,tv,"[""TV Unit"",""Remote Control - 1"",""AAA Batteries - 2"",""Desktop Stand - 1"",""The Stand Support Screws - 4"",""Wall Mount Stand - 1"",""Instruction Manual - 1"",""Warranty Card - 1"",""Initial Assembly - 1""]"
"₹16,100",https://www.flipkart.com/philips-3000-80cm-32-inch-hd-ready-led-tv/p/itmepbwakpcmd53q?pid=TVSEPBWAN6ZK9KEV&srno=b_7_243&otracker=browse&lid=LSTTVSEPBWAN6ZK9KEVZ5WTAB&fm=organic&iid=57f763f0-791b-4cd2-89cf-a08881084393.TVSEPBWAN6ZK9KEV.SEARCH,32PFL3931,HAPCUS (3.2),2 Back,3,"₹21,900",flipkart,Philips,tv,"[""TV"",""2 x AAA Batteries"",""Remote Control"",""English User Manual"",""Warranty Certificate"",""Power Cord"",""Safety / Legal Instructions"",""Table Top Stand"",""Wall Mounting Bracket""]"
"₹10,999",https://www.flipkart.com/marq-flipkart-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&srno=b_7_244&otracker=browse&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&fm=organic&iid=REQd7d41ac77a5341bb96ce05e1de6ba9f8_1,32DSHD,OmniTechRetail (4.1),2 Rear,2,"₹16,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹35,499",https://www.flipkart.com/sony-101-6cm-40-inch-full-hd-led-tv/p/itmf5fjudech7d86?pid=TVSF5FJUPMZKZTFM&srno=b_7_245&otracker=browse&lid=LSTTVSF5FJUPMZKZTFMBDLYKB&fm=organic&iid=287a93ee-18d5-4523-a154-5c5defe4bc29.TVSF5FJUPMZKZTFM.SEARCH,R252F,OmniTechRetail (4.1),2 Side,2,"₹44,900",flipkart,Sony,tv,"[""1 TV Unit"",""Table Top Stand"",""Remote Control"",""Batteries"",""AC Power Adaptor"",""AC Power Cord"",""Operating Instructions"",""Quick Setup Guide""]"
"₹19,990",https://www.flipkart.com/lloyd-80cm-31-4-inch-hd-ready-led-smart-tv/p/itmezz3xechusgc8?pid=TVSEZZ3XAYJXRFHP&srno=b_7_246&otracker=browse&lid=LSTTVSEZZ3XAYJXRFHPXU4NPS&fm=organic&iid=143a8f49-47ee-4597-80f6-bfde27765ee4.TVSEZZ3XAYJXRFHP.SEARCH,L32N2S,rdmobileshop (3.5),3 Rear,3,"₹27,990",flipkart,Lloyd,tv,"[""1 TV Unit"",""Remote"",""Battery"",""TV Stand""]"
"₹27,900",https://www.flipkart.com/panasonic-80cm-32-inch-full-hd-led-tv/p/itmezgfhmumpcgpf?pid=TVSEZGFH4HUHD23M&srno=b_7_247&otracker=browse&lid=LSTTVSEZGFH4HUHD23MRU8RDD&fm=organic&iid=cfc004ff-512a-4a7e-b64f-c8accd15ab9c.TVSEZGFH4HUHD23M.SEARCH,TH-32D430DX,OmniTechRetail (4.1),Rear,2,,flipkart,Panasonic,tv,"[""Remote Control"",""TV Unit"",""User Manual"",""The Wall Mount Comes with the Product Outside the Box""]"
"₹41,999",https://www.flipkart.com/samsung-basic-smart-108cm-full-hd-led-tv/p/itmexg4gd25yrqnd?pid=TVSEXG4GRPMJH8YY&srno=b_7_248&otracker=browse&lid=LSTTVSEXG4GRPMJH8YY2QC7ZF&fm=organic&iid=82eb8519-aa5a-4c6b-baf0-a91a44a01e3d.TVSEXG4GRPMJH8YY.SEARCH,43M5100,OmniTechRetail (4.1),2 Rear,2,"₹54,500",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1240A Remote Controller"",""Batteries for Remote Control"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""User Manual"",""Power Cable""]"
"₹49,900",https://www.flipkart.com/panasonic-109cm-43-inch-full-hd-led-tv/p/itmejbfw4ydgfwz6?pid=TVSEJBFWMHHSFRWG&srno=b_7_249&otracker=browse&lid=LSTTVSEJBFWMHHSFRWGUN1V35&fm=organic&iid=094ecf27-6618-42a7-aad5-f97a9547a18a.TVSEJBFWMHHSFRWG.SEARCH,TH-43D350DX,OmniTechRetail (4.1),Back,3,,flipkart,Panasonic,tv,"[""1 TV Unit"",""Remote Control"",""2 Cells"",""Power Cable"",""User Manual"",""Warranty Card"",""Wall Mount""]"
"₹8,499",https://www.flipkart.com/marq-flipkart-61cm-24-inch-full-hd-led-tv/p/itmf3zxgnmgbyen8?pid=TVSEWMCBVHJJFFZX&srno=b_7_250&otracker=browse&lid=LSTTVSEWMCBVHJJFFZXB1Q1KK&fm=organic&iid=REQd7d41ac77a5341bb96ce05e1de6ba9f8_2,24DAFHD,OmniTechRetail (4.1),Rear,1,"₹11,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹18,000",https://www.flipkart.com/noble-80cm-32-inch-hd-ready-led-tv/p/itmea7gutc8anpwm?pid=TVSEA7GUJWJP6HUQ&srno=b_7_251&otracker=browse&lid=LSTTVSEA7GUJWJP6HUQSUIAXR&fm=organic&iid=a625146b-fd0c-41be-b064-23a2790fe315.TVSEA7GUJWJP6HUQ.SEARCH,32CV32PBN01,OmniTechRetail (4.1),null,2,,flipkart,Noble,tv,"[""1 TV Unit"",""1 Remote Control"",""1 Table Top Stand"",""2 AAA Batteries"",""Instruction Manual""]"
"₹19,999",https://www.flipkart.com/micromax-100cm-40-inch-full-hd-led-tv/p/itmehwpz4rnwzgkn?pid=TVSEHWPZWMBYHYQC&srno=b_7_252&otracker=browse&lid=LSTTVSEHWPZWMBYHYQCDBMDHZ&fm=organic&iid=905a8a53-8972-4ab7-9c23-251a0e9d85b0.TVSEHWPZWMBYHYQC.SEARCH,40Z7550FHD/40Z4500FHD/40Z6300FHD/40Z9540FHD/ 40Z5904FHD,OmniTechRetail (4.1),Rear,2,"₹39,990",flipkart,Micromax,tv,"[""TV Unit"",""Remote Controller"",""Battery (For Remote Controller)"",""All in One - Quick Installation Guide and User Manual"",""Wall Mount Support""]"
"₹65,499",https://www.flipkart.com/lg-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmeurnctfevcvxp?pid=TVSEURNC7DU7FWZT&srno=b_7_253&otracker=browse&lid=LSTTVSEURNC7DU7FWZTTGIBTF&fm=organic&iid=99e14165-b524-4044-9a84-27a4a99242a1.TVSEURNC7DU7FWZT.SEARCH,43UJ752T,OmniTechRetail (4.1),Rear,2,"₹79,990",flipkart,LG,tv,"[""1 TV, Remote, Batteries""]"
"₹11,999",https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmffrm3knqkne6e?pid=TVSFFRM3ZHYXBSQN&srno=b_7_254&otracker=browse&lid=LSTTVSFFRM3ZHYXBSQNURYQFF&fm=organic&iid=REQd7d41ac77a5341bb96ce05e1de6ba9f8_3,LEDPO32A,LAPPYMASTER (3.6),2 Bottom Side,2,"₹15,999",flipkart,Polaroid,tv,"[""1 TV Unit"",""Manual"",""Remote Control"",""Adapter""]"
"₹14,350",https://www.flipkart.com/samsung-59cm-24-inch-hd-ready-led-tv/p/itme8yrfuakfptqm?pid=TVSE8YRFS9AZRPFH&srno=b_7_255&otracker=browse&lid=LSTTVSE8YRFS9AZRPFHNDWJS7&fm=organic&iid=35c47f29-56f5-4681-98a3-7080d7bc5f21.TVSE8YRFS9AZRPFH.SEARCH,24J4100,SamsungAuthorizedABM (4.1),null,2,"₹15,900",flipkart,Samsung,tv,"[""TV Unit""]"
"₹13,999",https://www.flipkart.com/micromax-81cm-32-inch-hd-ready-led-tv/p/itmehwpztg8pmmfa?pid=TVSEHWPZ7HAHZ8UH&srno=b_7_256&otracker=browse&lid=LSTTVSEHWPZ7HAHZ8UH14ZR64&fm=organic&iid=6d34a650-20ff-47d0-b441-514effa517b7.TVSEHWPZ7HAHZ8UH.SEARCH,32T7260HDI,OmniTechRetail (4.1),Rear,2,"₹19,990",flipkart,Micromax,tv,"[""TV Unit"",""Remote Controller"",""Battery (For Remote Controller)"",""All in One - Quick Installation Guide and User Manual"",""Wall Mount Support""]"
"₹30,990",https://www.flipkart.com/mitashi-100-33cm-39-5-inch-full-hd-led-tv/p/itme8wu6fqphdknb?pid=TVSE8WU6XKVP2YUZ&srno=b_7_257&otracker=browse&lid=LSTTVSE8WU6XKVP2YUZVN4RBL&fm=organic&iid=7310b8e9-b77c-469a-a323-044390c5d4b9.TVSE8WU6XKVP2YUZ.SEARCH,MiDE040v10,OmniTechRetail (4.1),null,3,,flipkart,Mitashi,tv,"[""TV Unit"",""Remote Control - 1"",""AAA Batteries - 2"",""Desktop Stand - 1"",""Stand Support - 1"",""Stand Support Screws - 7"",""Stand Support Metal Plate - 1"",""Wallmount Stand - 1"",""Instruction Manual - 1"",""Warranty Card - 1""]"
"₹19,999",https://www.flipkart.com/vu-102cm-40-inch-full-hd-led-tv/p/itme8fmzymk5dasj?pid=TVSE8FMZ9AQMEGC6&srno=b_7_258&otracker=browse&lid=LSTTVSE8FMZ9AQMEGC6TP05LX&fm=organic&iid=5741cd2d-65e2-4007-a265-1633aa1ea08e.TVSE8FMZ9AQMEGC6.SEARCH,40D6575,OmniTechRetail (4.1),null,2,"₹27,000",flipkart,Vu,tv,"[""TV Unit"",""1 Remote Controller"",""Battery (Size / Quantity): AAA / 2"",""1 Power Cord"",""1 Cable Tie"",""1 User Manual"",""Vesa Wall Mount Dimensions (Horiz / Vert): 200 mm x 200 mm""]"
"₹33,999",https://www.flipkart.com/panasonic-108cm-43-inch-full-hd-led-tv/p/itmevt89rh4rzfuz?pid=TVSEVT89FTFMJ55J&srno=b_7_259&otracker=browse&lid=LSTTVSEVT89FTFMJ55JCL4JI6&fm=organic&iid=66e41127-681b-46e6-8011-f46ac83a6827.TVSEVT89FTFMJ55J.SEARCH,TH-43E460D,OmniTechRetail (4.1),"1 Side, 1 Rear",2,"₹50,900",flipkart,Panasonic,tv,"[""Wall Mount - Shipped with TV unit"",""Remote""]"
"₹34,999",https://www.flipkart.com/samsung-series-5-80cm-32-inch-full-hd-led-smart-tv/p/itmevhpasxdbsbjv?pid=TVSEVHPAYNRJX2BD&srno=b_7_260&otracker=browse&lid=LSTTVSEVHPAYNRJX2BDPQZQ4K&fm=organic&iid=1a76b5e2-87f1-45f9-b4ba-6c7be2e9acd0.TVSEVHPAYNRJX2BD.SEARCH,32M5570,OmniTechRetail (4.1),3 Side,3,"₹41,500",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1750A Remote Controller"",""Remote Control Batteries"",""Samsung Smart Control Included"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""User Manual"",""E-Manual"",""Power Cable"",""Slim Gender Cable""]"
"₹37,990",https://www.flipkart.com/mitashi-100-33cm-39-5-inch-full-hd-led-smart-tv/p/itme8wu6fc3hrmgh?pid=TVSE8WU6CJSS8VFD&srno=b_7_261&otracker=browse&lid=LSTTVSE8WU6CJSS8VFDRXZTAP&fm=organic&iid=0236b4ba-4700-4eb4-a789-98f8dfa42db5.TVSE8WU6CJSS8VFD.SEARCH,MiDE040v02,OmniTechRetail (4.1),null,3,,flipkart,Mitashi,tv,"[""TV Unit"",""Remote Control - 1"",""AAA Batteries - 2"",""Desktop Stand - 2"",""The Stand Support Screws - 4"",""Wall Mount Stand - 1"",""Instruction Manual - 1"",""Warranty Card - 1""]"
"₹31,999",https://www.flipkart.com/tcl-109cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmezgrctpkrmcqz?pid=TVSEZGRCG2MPXQHM&srno=b_7_262&otracker=browse&lid=LSTTVSEZGRCG2MPXQHMPK3THF&fm=organic&iid=85899825-21f8-4613-82cd-d622feb6a3c7.TVSEZGRCG2MPXQHM.SEARCH,L43P2US,OmniTechRetail (4.1),3 Back Side,3,"₹47,990",flipkart,TCL,tv,"[""1 TV Unit"",""User Manual"",""Remote"",""Power Cord Cable"",""2 Batteries""]"
"₹61,000",https://www.flipkart.com/philips-123cm-49-inch-full-hd-led-tv/p/itmepbwa8nkhuazp?pid=TVSEPBWA8ZZSYHRG&srno=b_7_263&otracker=browse&lid=LSTTVSEPBWA8ZZSYHRGYEY6QP&fm=organic&iid=01dd1774-fa23-496a-b545-3ff6d1edeeba.TVSEPBWA8ZZSYHRG.SEARCH,49PFL4351,OmniTechRetail (4.1),4 Bottom,4,,flipkart,Philips,tv,"[""TV"",""2 x AAA Batteries"",""Remote Control"",""English User Manual"",""Warranty Certificate"",""Power Cord"",""Safety / Legal Instructions"",""Table Top Stand"",""Wall Mounting Bracket""]"
"₹37,500",https://www.flipkart.com/intex-124cm-50-inch-full-hd-led-tv/p/itmesy3ubyrzpfpg?pid=TVSESY3UVZ7WXFVD&srno=b_7_264&otracker=browse&lid=LSTTVSESY3UVZ7WXFVDUSAKMD&fm=organic&iid=7c495406-413d-44ce-8563-f8079d21e111.TVSESY3UVZ7WXFVD.SEARCH,LED-5012,METROMAXPRICE (3.6),null,2,"₹45,990",flipkart,Intex,tv,"[""TV"",""Remote"",""User Manua"",""Wall Mount""]"
"₹45,900",https://www.flipkart.com/lg-108cm-43-inch-full-hd-led-tv/p/itmejnn8ytdwrepq?pid=TVSEJNN8BCAU2BSZ&srno=b_8_281&otracker=browse&lid=LSTTVSEJNN8BCAU2BSZIXAZAJ&fm=organic&iid=82187687-245f-473b-9db5-732b4d4199f1.TVSEJNN8BCAU2BSZ.SEARCH,43LH547A,OmniTechRetail (4.1),Rear,1,,flipkart,LG,tv,"[""1 TV Unit"",""Remote"",""Conventional Remote""]"
"₹32,000",https://www.flipkart.com/vu-102cm-40-inch-full-hd-led-smart-tv/p/itmehpk8df9aptvw?pid=TVSEHPK8P2XAHSB6&srno=b_8_282&otracker=browse&lid=LSTTVSEHPK8P2XAHSB6FNRP4P&fm=organic&iid=b857b032-83ef-4634-a38b-e9b226799471.TVSEHPK8P2XAHSB6.SEARCH,H40K311,OmniTechRetail (4.1),Back,2,,flipkart,Vu,tv,"[""TV Unit"",""Remote"",""2 AAA Batteries"",""Power Cord"",""Cable Tie"",""User Manual"",""Vesa Wall Mount Dimensions (Horiz / Vert): 200 x 200 mm""]"
"₹33,499",https://www.flipkart.com/vu-102cm-40-inch-ultra-hd-4k-led-smart-tv/p/itmeefrj998u44ad?pid=TVSEEFRJFGVZHZZE&srno=b_8_283&otracker=browse&lid=LSTTVSEEFRJFGVZHZZE7BRRSH&fm=organic&iid=3c916584-b722-4811-a461-82b42c736664.TVSEEFRJFGVZHZZE.SEARCH,LED 40k16,OmniTechRetail (4.1),Back,4,"₹40,000",flipkart,Vu,tv,"[""1 TV Unit"",""Remote Controller: 1"",""Battery (Size / Quantity): AAA / 2"",""Power Cord: Built-in"",""Cable Tie: 1"",""User Manual: 1"",""Vesa Wall Mount Dimensions (Horiz / Vert): 200 / 200"",""Table Top Mount"",""Wall Mounting Bracket""]"
"₹10,999",https://www.flipkart.com/marq-flipkart-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&srno=b_8_284&otracker=browse&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&fm=organic&iid=REQaf427adf6fcd4568859e1d34eb099dfb_1,32DSHD,OmniTechRetail (4.1),2 Rear,2,"₹16,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹10,999",https://www.flipkart.com/cloudwalker-spectra-80cm-32-inch-hd-ready-led-tv/p/itmezgpkqdrvs33u?pid=TVSEZGPKZRY3VHPT&srno=b_8_285&otracker=browse&lid=LSTTVSEZGPKZRY3VHPTYBGHXC&fm=organic&iid=64b748ba-d5e8-4379-8ed9-72dc7c05884e.TVSEZGPKZRY3VHPT.SEARCH,32AH,OmniTechRetail (4.1),2 Back,2,"₹18,000",flipkart,CloudWalker,tv,"[""1 LED TV Unit"",""User Manual"",""Warranty Card"",""Remote Control"",""2 AAA Batteries"",""Sales Invoice Copy""]"
"₹76,900",https://www.flipkart.com/lg-123cm-49-inch-full-hd-led-tv/p/itmdxf39src8wb9p?pid=TVSDXF39KUEGZZMB&srno=b_8_286&otracker=browse&lid=LSTTVSDXF39KUEGZZMBVVSRLP&fm=organic&iid=cfb41a65-d304-48c1-a38e-29ccb8736fd3.TVSDXF39KUEGZZMB.SEARCH,49LB5510,OmniTechRetail (4.1),"1 (Rear), 1 (Side)",2,,flipkart,LG,tv,"[""TV Unit"",""Conventional Remote""]"
"₹18,999",https://www.flipkart.com/panasonic-80cm-32-inch-hd-ready-led-tv/p/itmex4yz8tgts3wa?pid=TVSEX4YZ968FKB3H&srno=b_8_287&otracker=browse&lid=LSTTVSEX4YZ968FKB3H5PQFLY&fm=organic&iid=ed4f9d6e-e313-4f30-8226-81bed0dc2f70.TVSEX4YZ968FKB3H.SEARCH,TH-W32E24DX,OmniTechRetail (4.1),2 Rear,2,"₹25,900",flipkart,Panasonic,tv,"[""Wall Mount - Shipped with TV unit"",""Remote""]"
"₹31,999",https://www.flipkart.com/tcl-109cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmezgrctpkrmcqz?pid=TVSEZGRCG2MPXQHM&srno=b_8_288&otracker=browse&lid=LSTTVSEZGRCG2MPXQHMPK3THF&fm=organic&iid=fc3d8aaf-3e77-4a00-9a17-20e67ce6bf1e.TVSEZGRCG2MPXQHM.SEARCH,L43P2US,OmniTechRetail (4.1),3 Back Side,3,"₹47,990",flipkart,TCL,tv,"[""1 TV Unit"",""User Manual"",""Remote"",""Power Cord Cable"",""2 Batteries""]"
"₹69,200",https://www.flipkart.com/sansui-140cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmez2gehnbp57x6?pid=TVSEZ2GDZGJPRNKY&srno=b_8_289&otracker=browse&lid=LSTTVSEZ2GDZGJPRNKY91FYNJ&fm=organic&iid=37d08c10-b711-4ea5-b0f7-b574d09e8b93.TVSEZ2GDZGJPRNKY.SEARCH,SNA55QX0ZSA/UHDTVSNA55QX0ZSA,OmniTechRetail (4.1),Bottom,3,,flipkart,Sansui,tv,"[""Remote"",""UGB"",""Batteries"",""Wall Mount""]"
"₹8,499",https://www.flipkart.com/marq-flipkart-61cm-24-inch-full-hd-led-tv/p/itmf3zxgnmgbyen8?pid=TVSEWMCBVHJJFFZX&srno=b_8_290&otracker=browse&lid=LSTTVSEWMCBVHJJFFZXB1Q1KK&fm=organic&iid=REQaf427adf6fcd4568859e1d34eb099dfb_2,24DAFHD,OmniTechRetail (4.1),Rear,1,"₹11,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹49,999",https://www.flipkart.com/mitashi-138-68cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmerejdbtztxjwv?pid=TVSEREJDCBC45XFN&srno=b_8_291&otracker=browse&lid=LSTTVSEREJDCBC45XFN2ATOJQ&fm=organic&iid=c868979a-9952-4da2-8216-a615465806db.TVSEREJDCBC45XFN.SEARCH,MiDE055v22 FS,OmniTechRetail (4.1),1 Left Side and 2 Bottom Side,3,"₹67,990",flipkart,Mitashi,tv,"[""LED TV"",""Remote Control"",""2 x AAA Batteries"",""2 x Desktop Stand"",""4 x Stand Support Screws"",""Wallmount Stand"",""User Manual"",""Warranty Card"",""Air Mouse"",""Air Mouse USB Dongle"",""Air Mouse Charging Cable (50 cm)""]"
"₹109,499",https://www.flipkart.com/lg-123cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmejqzfhgaa6yea?pid=TVSEJQZFN3FWVYCC&srno=b_8_292&otracker=browse&lid=LSTTVSEJQZFN3FWVYCCY4T7XA&fm=organic&iid=c2a8e584-73b7-49b0-b36c-3ca843575283.TVSEJQZFN3FWVYCC.SEARCH,49UH770T,BangaloreTopDeals (3.3),Side,3,"₹124,900",flipkart,LG,tv,"[""1 TV Unit"",""Remote Control"",""User Manual"",""No of 3D Glasses: 2 Basic Glasses"",""Built-in Magic Remote""]"
"₹17,999",https://www.flipkart.com/onida-80-01cm-31-5-inch-hd-ready-led-tv/p/itmeurhggtmyyuyg?pid=TVSEURHGZCQAVYZP&srno=b_8_293&otracker=browse&lid=LSTTVSEURHGZCQAVYZPMJQJHD&fm=organic&iid=14fae83a-515f-4aa6-be15-c2c46d05df2b.TVSEURHGZCQAVYZP.SEARCH,32HB/ 32HB1,OmniTechRetail (4.1),Backside,2,"₹21,990",flipkart,Onida,tv,"[""TV Unit"",""Instruction Manual"",""Remote Handset"",""Battery Cell"",""Wall Mount (Accessory)"",""Table Top (In Carton)""]"
"₹11,999",https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmffrm3knqkne6e?pid=TVSFFRM3ZHYXBSQN&srno=b_8_294&otracker=browse&lid=LSTTVSFFRM3ZHYXBSQNURYQFF&fm=organic&iid=REQaf427adf6fcd4568859e1d34eb099dfb_3,LEDPO32A,LAPPYMASTER (3.6),2 Bottom Side,2,"₹15,999",flipkart,Polaroid,tv,"[""1 TV Unit"",""Manual"",""Remote Control"",""Adapter""]"
"₹134,900",https://www.flipkart.com/panasonic-123cm-49-inch-ultra-hd-4k-led-tv/p/itmeegyhnbtdgtur?pid=TVSEEGYHSXPSJ3D4&srno=b_8_295&otracker=browse&lid=LSTTVSEEGYHSXPSJ3D4N2WVOV&fm=organic&iid=6426ac37-e838-4408-b27a-3de00a7768dd.TVSEEGYHSXPSJ3D4.SEARCH,TH-49CX400DX,OmniTechRetail (4.1),"2 (Side), 1 (Rear)",3,,flipkart,Panasonic,tv,"[""1 TV Unit"",""Pedestal"",""Power Cable"",""Remote"",""2 AAA Battery"",""Wall Mount""]"
"₹48,900",https://www.flipkart.com/panasonic-shinobi-108cm-43-inch-full-hd-led-tv/p/itmeg8gwzrpdk6z6?pid=TVSEG8GWRGEG9NGJ&srno=b_8_296&otracker=browse&lid=LSTTVSEG8GWRGEG9NGJRNKNAA&fm=organic&iid=bc785b31-7e2b-4bb8-861a-81811927e7bd.TVSEG8GWRGEG9NGJ.SEARCH,TH-43D450D,OmniTechRetail (4.1),Rear,2,,flipkart,Panasonic,tv,"[""TV Unit"",""Remote"",""AAA Cell"",""Power Cord"",""User Manual"",""Stand""]"
"₹119,990",https://www.flipkart.com/sansui-139cm-55-inch-ultra-hd-4k-curved-led-smart-tv/p/itmez2gfmhx5akns?pid=TVSEZ2GDSYJRTH3R&srno=b_8_297&otracker=browse&lid=LSTTVSEZ2GDSYJRTH3RMXAF7A&fm=organic&iid=90c5b1db-bd7f-4f3f-ab80-36e5a2fa5de3.TVSEZ2GDSYJRTH3R.SEARCH,SNC55CX0ZSA/UHDTVSNC55CX0ZSA,OmniTechRetail (4.1),Side,3,,flipkart,Sansui,tv,"[""Remote"",""UGB"",""Batteries"",""Wall Mount""]"
"₹43,500",https://www.flipkart.com/lg-108cm-43-inch-full-hd-led-tv/p/itmejnn8zxxng36u?pid=TVSEJNN8BEDHHFBY&srno=b_8_298&otracker=browse&lid=LSTTVSEJNN8BEDHHFBYYLEB6S&fm=organic&iid=a2a018de-440e-4afe-a4f4-d773951e0f5a.TVSEJNN8BEDHHFBY.SEARCH,43LH516A,OmniTechRetail (4.1),Rear,1,,flipkart,LG,tv,"[""1 TV Unit"",""Remote"",""Conventional Remote""]"
